"CI" "MS"
-0.00873876810804742 -0.0235666644294932
-0.00117096032115025 -0.0220134675371787
0 -0.0101199265797623
0.0110691488489327 0.0169855463657438
0.00173661403991709 0.0407377804480338
-0.00988092898160301 -0.023001269589326
-0.0111601745685521 -0.0256625761311284
-0.0136784767223345 -0.0187421818097408
0.00775428878000509 0
0.0234890423371238 0.0155540813410949
0.0155488303896301 -0.00801500416792878
-0.0207859677598346 -0.0249877205081123
-0.0248093055130782 -0.00110071557618552
-0.115244394705142 -0.130389699811078
0.0712275092883678 0.0702467901465452
0.00995033085316809 -0.0123567326889055
-0.0130802238620958 -0.0535082038110853
0.00811743451996671 0.0307527309234133
0.0190951290049181 0.0582346229974317
0.0217268655153372 0.0566503482885649
0.0218491124425207 0.0112752872379639
0.00930239266231363 -0.00481670719855198
-0.01398624197474 -0.0145909100304108
-0.0153758203621094 -0.0365894474322922
-0.0119905513319114 -0.0240011520995431
-0.046290275814228 -0.0317300414241236
0.0100566529529421 0.00119331756404201
0.0142815218414038 0.0247362435596406
0.0398844404805441 0.0252741770150207
-0.0179323394606622 -0.0352128732645507
0.0173397468507283 0.0295245757879152
0.0406560056411287 0.0538570331511359
-0.01087278236176 -0.0141537474380939
-0.0191699161077201 -0.0160268697118975
-0.00234879732175538 0.0138314791484618
-0.00235432716163559 0.00438597194325449
0.0324666196870083 0.00109349382137129
0.0603225729157778 0.0333185037763569
0.0149256502166756 0.00105652413419987
0.0291991546922623 0.0172733946683429
-0.00773798031743603 0.010838815788114
-0.00103626952278534 0.0102145934097182
-0.00676205437492322 0.00405680069561447
-0.0216310201262947 -0.0142713941053328
-0.0139637070173865 0
-0.0246385307645559 -0.0129167386137007
0.00607904607638219 -0.0199586457066685
0.0223381666471947 -0.0214485434074837
0.0181531947075421 0.00270636159774307
0.0193875603606783 0.00861146333491854
-0.0146369576020805 -0.0321290908150606
-0.0391996496573719 -0.00332594541627231
-0.019353659094202 0.0115927326439473
0.00834033191621895 -0.00550359121697884
-0.0178775711074059 -0.0285493781067186
0.00112676068259067 0.0129762046437487
0.0111983253100295 0.0417184535672923
0.0307041663439797 0.0353879017071193
0.00215749814002109 0.0336766517984283
-0.00702895567632253 -0.0065441965242137
-0.00707871183435658 0.0357180826020792
0.00490597876885441 -0.0147278067102435
-0.0331705369384861 -0.025038864417836
-0.0273521324896259 0.0070743094425372
-0.0521754371389411 -0.0511342992365677
-0.0091715714747824 -0.0176427992427499
0.04914110293422 0.0165823537563107
0.0122059056795035 0.0110789843320362
-0.009869456018484 -0.0163981458096361
0.0184976372418224 0.0132452267500207
0.00114481981593325 0.035163912457667
-0.0149858712278048 0
-0.0342620636065222 -0.057517158238415
-0.00663252356012967 -0.0162781673596884
-0.0195485760853481 0.00273149582560943
0.0481730706601857 0.0183788957020178
0.0151694857508168 0.0399003058357173
0 0.0138003723545941
-0.0116483553522379 0.00253485560318812
0.0508245260677043 0.0537207255380352
0.0209374039542651 -0.00481001408378492
-0.00109110758233457 -0.00096478541009889
-0.00109229939860893 -0.00726571372641641
-0.00109349382137133 0.00823049913651544
0.00382200847457527 -0.00193050253005785
0.0231628992795376 0.0129591446425051
-0.00480385231264539 -0.00910185924274718
0.0138153100609639 0.0400902542938859
-0.0047606543231239 0.00092421448353138
0.011597388814829 0.0133060003985855
0.00887039471365289 0.0287531038744317
-0.010969031370574 0.0110109018201881
0.0166670524852116 0.0165077597446415
-0.00777810506796555 0.0047281411959459
-0.0104658202801274 0.00598548174303782
0.0172103335248104 0.0160679989718196
0 -0.00336134770270477
-0.00674451324468288 -0.0063331433970227
-0.01362704525203 0.00211550745281923
0.01362704525203 -0.00211550745281919
-0.00888894741724615 0
0.00888894741724621 -0.000847457677837915
0.00208008395332801 0.0168141834320195
-0.00468628819107879 0.0116039428869068
0.0399029919909779 0.0332283406398208
0.0213354657050221 -0.00439385568089933
0.0170361871525678 0.00279832283344224
0.00625453085352833 0.00913974174778289
-0.00240096153753815 0.0102322813257365
0.0124225199985571 0.0155403282839046
-0.006191970247921 0.00882753765375662
0.00333890126551463 -0.00497989920168605
0.0193356648781684 -0.0201713588637793
-0.0236305891610493 -0.0094488891979324
0.0236305891610492 0.0257726096096412
0.00790885722839712 -0.013193827402781
0.0101430099650548 -0.034575269952192
-0.0180518671934519 0.0120580239103581
-0.024587527033117 -0.0136768020865948
-0.00817115817719214 -0.00162140286838911
-0.00629389635158419 0
0.0268343844525888 0.0132986042087325
0.00706716722309257 0.0213869537791575
0.168533668484449 0.0585941642660528
-0.065570390102407 0.00442478598035564
-0.0166563748276762 0.00879126541117072
0.000860955713964993 0.0152011613320506
-0.0121213605323447 0.0279812836438047
0.00564605191503825 -0.0193975399524133
-0.0321259750795056 -0.0100215584610189
-0.0226151655385059 -0.0152232008362886
0.022615165538506 0.0312806377321472
-0.00583092031079321 -0.0207446637936154
0.00940235267839033 -0.0248823667689214
0.00400267378965741 0.0136156657244365
-0.0233508589057827 -0.0173276224735763
-0.0137239116481698 -0.0142324499798391
-0.0261330783979136 -0.0392358019129102
-0.00807030252413576 -0.0126334092407995
-0.000953743515309668 0.0324437288742575
0.00996922569393233 0.0280640336523149
0.0163976501468098 0.0014947685892295
-0.00512463269199221 -0.00299177485682267
-0.0122181971093045 -0.015855371789794
-0.0205404881010047 -0.0289539623630173
0.00625453085352833 -0.014201422106168
-0.0106076211616501 0.0185008229052447
0.0177761106402625 -0.00822405261844106
0.0202693717620627 0.00666277205148868
-0.00514621018784186 -0.0109977542095414
-0.0141712338488388 0.00747593487774462
0.0304544500994626 0.019026005867762
0 -0.0272921422880075
0.0146589890184019 0.0215062052209637
0.0207028096215935 0.0338499707193588
-0.022523474667083 0.0111566795009662
-0.00502398864447601 -0.00705143021988961
-0.0059701669865038 -0.0184181113205673
-0.0270791522622352 -0.0195371086798683
0.00895176766967861 0.0195371086798684
-0.00611622701743609 0.00416430660470348
0.0283805975148356 0.0108962190210179
0.0136676387286638 -0.00449438958783933
-0.0214963685587399 0
0.00966191091173689 0.0156427770704535
0.0194973303925719 0.0117561971176608
0.0080501329189871 0.0177380216335542
-0.00401696590136488 -0.00395470585525307
-0.0153225169923646 -0.0156111356986272
-0.0262264859205079 -0.00992837719733461
0.00418702635421645 -0.00965473522583091
-0.0388122543369603 -0.0477645708670976
0.00192864090640569 0.00585367525146073
0.032696587076338 0.0404172433588537
-0.00607904607638212 -0.00224466985382397
-0.00517283072105269 0.000748783262241089
-0.00995033085316809 0.0133830993756293
0.00427655676726017 0.033051855483288
0.0280523303480999 0.0481264416831666
-0.0111266794647571 0.01285538678111
-0.00795698090058227 -0.00336700654790441
-0.000940291559641744 -0.0125574363506235
-0.0132577699456508 0.0564371458956116
0.0401735479085533 -0.0139771493711182
0.00820798041782958 0.000981514883311872
0.00272109011436059 -0.00623259357221446
0.0117065722321601 0.0101490476644496
0.070006979606194 0.0164759016895367
-0.0125999146970079 -0.0148485620301612
0.00883658180049794 0.0183668768700755
0.0153817208503749 0.0161523701713991
0.0143356950269875 0.00875826680742103
-0.00980800669950232 0
0.00818000471193069 0.00713734604753825
0.010131798930407 0.0174717088062876
0.0132186983845642 -0.0109991943006703
-0.051439911204762 -0.0123649179709498
0.00376333289650981 -0.0194729771266588
-0.0313717969775033 -0.0134101626474239
-0.00908507222247076 -0.0145704374658775
0.0150962539127517 -0.0118111609283446
-0.0225117731722169 -0.0183185805236847
0.00349650705872953 0.000672043036046336
0.032620918169266 0.0100268219727528
-0.0157483569681392 -0.0164295397177841
-0.0291641997126835 -0.0253351448659053
-0.0549264438494966 -0.0475773077442227
0.0148219480492074 0.0183755845994916
0.00595922001908727 0.0267715882914393
-0.0311002089771893 0.0052002197271075
0.00611047729701625 -0.0409372616519602
-0.0465200156348928 -0.00795664233809505
0.00733679006385431 -0.00985229644301159
-0.0423053879016009 -0.0181318565944707
-0.0133062352200489 -0.0249540358547961
0.0384079547852016 0.0554767215338327
0.0235189674409212 0.0369754172186855
-0.0235189674409212 -0.0179613914745055
-0.0348080537517314 -0.033240054462923
-0.0281122104564569 -0.0412506928150896
-0.0138226549572357 0.0114199946859491
0.0227583254514852 0.0127869361658484
-0.00893567049424936 -0.0349845563456266
-0.0785039414601717 -0.0894065877155846
-0.0443738880266851 -0.0637770675705963
-0.0853302941935774 -0.116599703593696
-0.0223546455558042 -0.00763168293215972
0.0256003478533758 0.0237205166502139
-0.0788552513889196 -0.0957092619207661
-0.0518101475020209 -0.0651973550254629
0.0774259475479042 0.0836861905517052
-0.0519050582657806 -0.087207320950284
-0.014503517465895 -0.035910501305771
0.0344614144022317 0.0545481986255151
0.0154064671966875 0.0407065810513754
0.0341563257966412 0.0581120986732715
0.00402145314077764 0.0730619469537419
-0.0578275339719727 -0.0819882335790277
-0.0128389780730083 -0.0224009366891668
-0.013733500997511 -0.0124832014512898
-0.0065717651632345 -0.00712526993708651
0.086950325064949 0.0675249813151225
-0.0587794480982527 -0.10450398455621
-0.0064308903302904 0.0203396842371226
0.00643089033029033 -0.0664792547466354
-0.0325761704346127 -0.0873918221150098
-0.0443848707015156 -0.0453713574206464
-0.0480596618204856 -0.075106107300024
0.0761236954728007 0.0926979006135948
-0.111445642591366 -0.0723038944499069
0 0.0206928539388336
-0.0827637977878972 -0.0808669644172887
0.0233403773170962 0.0794535366201417
0.0866415955262584 0.0944096844710746
-0.0147543660129425 0.00960622180543993
-0.00248036505833195 0.0176883954819799
0.0221048705673173 0.0368818692115505
0.111012529089173 0.128919082455548
0.048790164169432 -0.0182017873086136
0.0225188635353498 0.0443812928903847
0.058319832399589 -0.0103897038491359
-0.0310302853604593 -0.0120831520029226
0.0252849775044694 0.0545122095966751
0.0339869086814094 -0.00100150233708952
-0.0068302035169244 0.0178753518269631
-0.0610141057551464 -0.0254187619998217
0.0170719838986475 0.0244340253372823
0.0307716586667537 0.054170923437744
0.0323009447883212 0.0343991724367353
-0.0185076226559854 -0.0154478310455167
-0.0445649807990895 -0.0349441563860211
0 0.0103774516198424
0.0193429628431309 0.0400145358116954
0.0252220179559584 0
-0.0277795641070757 0.0116540987322746
-0.0312118964022371 -0.0427921455208786
-0.026097165223474 -0.0574320490858754
-0.0102215540715381 0.00442369853862212
0.0336732151065878 0.0247045743844015
0.0170719838986475 0.0449093237776272
0.0263426732554208 0.0390271551160594
-0.0237418915553635 -0.0195474904666744
0.00453515516539136 0.0186672087196897
0.013483350337287 0.058576264323153
0.0843505271412712 0.0422827211593778
0.0322980784445005 -0.0168610979660664
0.0340339681825382 -0.0122201113347753
0.00982540655441486 0.0444873998545639
-0.0512647062144759 -0.0710670376592759
-0.00515908281002734 -0.0199794105981947
0.00630194007727739 -0.00387180522398534
-0.0431805704626431 -0.0364315031702259
0.0282205676422512 0.0475760677232912
-0.00990395511694511 0.00552605019425411
-0.0117786991926128 -0.0433155629396718
0.0152854240018227 0.0118813278867527
-0.0266051754958899 -0.00262812240626947
-0.00420294824644163 -0.00175592670226492
-0.0361448228058406 -0.0681772363443283
0.0569851126246732 0.0650969258779485
-0.0232499295389861 -0.00353201250187194
0.0482730565133345 0.0415824306581614
-0.00230149698827916 0.0362464173553549
0.0250297480658355 0.0668629452291265
-0.013574869091069 -0.0201011793210873
0.0253035709808942 0.0265860389722851
-0.00222345839239715 0.015843409484726
-0.0111920586289077 -0.0166041550520351
-0.00112612624513514 -0.018433701688838
-0.00848661387731858 -0.0322989872301402
-0.0171924005403729 -0.0304839698689973
0.0120656447940274 0.0244610646916408
0.0186709808541028 0.0301490506516222
0.0593048380693681 0.0734378431288113
0.0728242264610905 0.0423023796906894
-0.00937583971620153 0.0469154695024442
-0.00347653690109032 -0.00833755038259818
-0.0354467489957478 -0.0596831696092789
-0.0655011836612025 -0.00142298138561314
-0.0256424306133377 -0.0154263148795401
0.0123458358222994 0.0569173628564987
0.00111482731724636 -0.00788620579519063
0.0318009253629807 0.0305108412635381
-0.0152259602687679 -0.0226246354683475
-0.0154613792330329 -0.0507901135553115
0.0306873395018008 0.0206266203282973
0.0417497884871034 0.015368797088012
-0.0272839589484684 -0.0306200237167735
0.0303847366267166 0.029232579859102
0.0102670306397442 0.0287395763472974
-0.028491955794306 0.0120685340085413
-0.0266256410107897 0.0191424987105362
0.0245214845269259 0.0261347347513956
-0.0234427357707503 -0.0218939846347363
-0.0043219948422957 -0.00849956081245563
-0.007608732359535 -0.00493665639730399
-0.0361050046421162 -0.0321851447956062
0.0339204051932768 -0.0126866093815692
0.0237720540532229 0.0843335366644332
-0.0331102158411638 -0.0401218485178236
0.0293658948043645 0.0215553740914592
-0.00699115512192932 -0.0232074478192728
-0.00216099489823513 0.0436750635026616
0.022989518224699 0.00756862648000758
0.0229895182246986 0.0421406346284415
0.0483965408618502 -0.0118165289494327
-0.0213885298444003 -0.0658194386935389
-0.00554576667131476 -0.000651253686319911
0.0367286941080027 0.00875633939196
0.0415235027917456 -0.00973401585895112
-0.0376324472987788 0.00844160857081803
-0.0191135443800058 0.0264810496819568
0.0411979752902998 0.0392086030237633
0.0239279536952356 0.0248181373022909
0.00370199404743367 -0.0106889378739685
0.00827971611335356 0.00684221024253805
0.0235411504977254 0.00502736531284583
0.029971392773016 0.0267769199536384
0 -0.00604927669279008
0 0.00863066346969168
-0.0219499593884407 -0.000573065918261839
-0.027904600836778 -0.0249577666858684
0.0305641768725367 0.0389042002188249
-0.00666224982541622 -0.0171041798055022
-0.00985229644301171 -0.0531411917946843
-0.0399410445368502 0.0156441216995681
-0.0165293019512106 0.00506179434196234
0.0465200156348929 0.0543329230762667
0.00589170070464239 -0.012169387482334
0.0116802765477051 0.0264134490082555
0 -0.0349922834351283
-0.00357942216622236 -0.0179662902714835
0.0124723220354708 0
0.0275066457898335 0.0291044890984016
0.00772204609391032 0.0185711583772299
0.067738523868242 0.0350624796195769
0.0178116721561262 -0.00973770204708521
0.00859380288977411 0.0365617774634027
0.00504365763660293 0.00444503281237801
0.0168845147020086 0.0193779477821183
-0.0254348971478216 -0.0375435124574031
-0.0317235166921271 -0.0464947135917515
0.00762596511306656 0.0022240765353565
-0.0140932471533295 -0.0897163018519147
0.0307470816978301 0.0358033468146092
0.0159940994803728 0.0260356042342275
0.0134539796052195 0.0220285665489486
-0.00152846800868869 0.00584878425412925
-0.0142501929998905 -0.0451588868773904
0.022628002854154 0.0457141339766084
-0.0125931830248269 -0.025865934579661
0.0261527128104593 0.0048302409582498
-0.0192640518152739 -0.0363676441708748
0.00190512536189465 0.0557366707398168
-0.0376232079639739 -0.0672667319553543
0.00708943497048801 0.0115300612155374
-0.0412636147830816 -0.044478485176824
0.00448888735806073 0.0593584096110092
0.0165560010127402 -0.0281957004099575
0.0166802914249053 0.0293534429415897
0.019887572988905 0.0578813228571899
-0.00697406933607344 0.0111308329872556
-0.0336066415541052 -0.075687554308649
-0.0141731467473027 -0.00058258084956798
-0.0135497864460747 -0.0114286958236227
0.0196486059193295 0.000589275208566514
-0.0204757358258737 -0.0326327413955832
-0.0175296642347415 -0.00978601081823024
-0.0403834941843537 -0.0446194024807009
-0.0370660873208213 -0.0188133995197045
0.0304683066243849 0.0501302083109361
-0.0196084713883764 0.0034198696474058
0.0431594944607804 0.0269459046341889
-0.0279738520424062 -0.0504985713067017
-0.0310625919411816 -0.0388775880426882
0.0149764541895573 -0.00297766969392439
0.0332256476283204 0.0335591029429852
0.0112652837797916 0.0330895164143746
-0.0226589214945952 -0.0302099751509551
0.00264084660520903 0.00255264975877899
-0.0244728565187257 -0.0346930562351748
0.0187421818097407 -0.018648559078073
-0.0219003166250162 -0.0087779091644539
0.0389947499843164 0.0218019703711647
0.0516626307811597 0.0573795793832586
0.017590962907764 -0.00691609169837316
-0.013472340940767 0.0353306037009926
0.0106296994326699 0.0408707144052858
-0.0118635058815984 -0.0363135137490232
-0.0124225199985572 -0.031093777834682
-0.042124926300671 -0.0208538362832058
0 0.00477783995371308
0.0491832906681171 0.0294323060771404
0.00124043844724888 0.00277307218223589
0.0305211890348869 0.0795218619978019
0.021020008506435 -0.00827512212511224
0.00898619057383555 -0.00200774483047163
-0.0011675424560377 0.00686697977417698
-0.00272957861032656 0.00113992602825411
-0.0102041701742416 0.00312811288771909
0.0141012912406059 0.00848181505590935
-0.00389712106636428 -0.0153194485335135
-0.02210907268056 0
-0.00520313361162133 -0.0074605797983065
0.011966636617521 -0.00432963585861624
0.020408871631207 -0.00609315681747861
0.00387747674642062 -0.002622761229537
-0.0112863622646877 -0.02421854931228
-0.0225618119522818 -0.00509517062122961
0.00678239184831657 0
-0.0103917801662475 -0.0348552556436413
-0.0052366685631053 -0.0093779993331843
0.00242033196006567 0.0397158553356224
0.00642572492097049 -0.00332577781982253
-0.0358636642008222 -0.032315475420232
-0.0260628455367136 -0.0298434846114612
-0.00984386292653042 -0.0191969454668038
0 -0.0125621486686568
-0.00431035150112232 -0.00868699081346956
0.00129505737936269 0
-0.0346754073009421 -0.0541231512459608
0.00312151869963357 0.0038889919971363
-0.00894460346289829 0.0105301078299105
0.0361750957924999 0.037688598939564
0.00561677864644692 0.0183246840071369
0.0417694128762949 0.0398046399505325
0.00823049913651544 -0.0070041674435708
0.0282847138385821 0.0510696272033866
-0.0180909456490392 -0.00853663720717525
-0.0250577908216922 -0.0126330443005374
0.0148640226321493 0.00987357604636058
0.0476185178725413 0.0158395026453787
0.00894773524679895 0.000604229625633923
0 0.0134995300398506
-0.0270870338629957 -0.0180401765577345
-0.0148329037391053 -0.0345713440650887
-0.0488305527071706 -0.0561981892213521
-0.00723561360640534 -0.0201349084090559
0.0101998334351225 0.0421499259881762
-0.0213683344056989 -0.00783038258716398
0.0377243291347639 0.0541878890805599
-0.0180487585695853 -0.00279633551797983
-0.0153652190640563 -0.0093779993331843
-0.00863936259070774 -0.0120064633460505
-0.00827711107599294 0.011378125279509
0 -0.0196769280942042
-0.00746435957491421 -0.0145281005629097
0 -0.0293702021414825
0.00308031046637977 0.00300953245041411
0.0113587940356064 0.0482335262480179
0.00821981699260917 -0.000636537258920993
-0.0301794170148561 -0.0284165068037687
0.00310352720842232 0.00848015518962236
0.00573826337303855 -0.0363796731607405
0.014420175589707 0.0173627066229122
-0.0201584389627457 0.00692729143256626
0.0201584389627457 0.00524591366976933
-0.0245950034714333 -0.0171508161760878
0.0302190719403813 0.0197634891188397
-0.0169679946540128 -0.00424906669688151
0.032803977204834 0.0560477780233973
0.0109798400363447 0.00617476491082517
0.0261154738046232 0.0297171655422262
-0.0111089395880029 -0.0180891275471072
0.0147846635550062 -0.00396281573313907
-0.0147846635550062 -0.00305904184708262
-0.00830914626909882 -0.00799758184641716
-0.0378366068063942 -0.0168175872733068
0.00302833889234435 -0.00566930652331619
-0.0419024916540093 -0.0415987753952086
0.0362711144155029 0.0253589661758047
0.0282674067220684 0.0219091157427201
0.02872205762131 0.027263150758364
0.0146642138962099 0.0253483698644593
0.0263383141832621 0.0547883713791312
-0.00790830535206816 -0.0231141692839021
0.0141902262851946 -0.0215940693078298
0.0563100436386428 0.0576007938515868
0.0564593575374507 0.0871506042784033
0.00209570457421874 -0.0300540754561115
-0.0161804444559579 0.0028890368091893
0.00601027087669217 -0.00473187002783348
-0.0131277386455561 -0.011395379703615
0.0326746088128397 0.0389438993805411
-0.00693724599684555 0.0228088955420774
-0.00803778571659333 -0.0156568854902741
-0.021277398447285 -0.0307557514377131
-0.00575127394063438 -0.00315457674851554
-0.00723592158617674 0.019038259205417
0.0513114496330553 0.066216265610617
0.0181170567987078 0.00866639993239792
0.0372383451401188 0.0500221128571705
-0.0281335781471997 -0.0469109460542578
-0.00235254687563246 0.0219789067187752
0.00436461998905283 0.00186828639117143
-0.00874837342649282 -0.0124429355125986
-0.0239409519339744 -0.0190799968901701
-0.013591427203539 -0.0157751117472131
0.00803778571659341 -0.00515022597631591
-0.0257373628159943 -0.00864309615601997
0.0166463911147422 0.030531129501433
0.00769772870332736 -0.0055481990109238
-0.00559246476786484 0.0153627601388647
0.0572168301731721 0.0510788835994843
-0.0173627066229122 -0.00249291913807544
0.0173627066229122 0.0290718148219769
-0.0217508993185797 0.00615251336510505
-0.0146535251086578 0.00328048407916168
0.0176935544723911 0.0121529273514118
-0.0142665463205798 -0.0211452020031767
-0.0333944074176556 -0.0358863356550673
0.0182269329185855 -0.00549577751479523
-0.00907193939867576 -0.0108508510103239
0.00907193939867589 0.0243075485404025
-0.00139033738072507 0.0175167290416522
0.0287986991687589 -0.0111933114039611
-0.0180738082699814 0.00762506497744307
0.0112918222886893 0.0124335527160812
-0.0206263758067415 0.00110265751606681
0.0182417723943662 0.0196427092430359
-0.0113189340848866 0.0344129114356097
0.00790246338898929 0.0163615537648084
0.00682130885073817 0.010625355378936
